product,title,rating,body
Apple iPhone 12 (128GB) - Blue,Ringer volume almost inaudible,1.0,The ringer volume is extremely low. So I would really appreciate it if the phone is replaced.
Apple iPhone 12 (128GB) - Blue,Amazing!! Amazing!!,5.0,"Loving it! But cant seem to get over my 5 yo 6S which still in fabulous condition except for the battery life.Iphone12: Amazing look & feel, yet to explore the finer aspects.Super quick delivery, ordered @ night, got early mrng delivery day."
Apple iPhone 12 (128GB) - Blue,Perfectly premium!,5.0,As all knows iphone nothing comes in comparison. The UI is so smooth. My first ios device. Every app feels so smooth and fast. Delivery was very late by Amazon.Its a superphone. Use it and know it yourself!
Apple iPhone 12 (128GB) - Blue,Apple IPhone 12 Green Colour 64 Gb Unboxing,5.0,"The media could not be loaded.
                




   I don’t have any words to describe of this Phone camera, Performance model Design everything is mind blowing I am so glad after bought this Phone you should purchase this 😇"
Apple iPhone 12 (128GB) - Blue,iPhone 12 purple,5.0,"The media could not be loaded.
                




   This color is beautiful ,initially I'm afraid to buy iphone and this color too but after the arrival it proved me wrong ! so go for it guys"
Apple iPhone 12 (128GB) - Blue,What's new with 12?,3.0,"Apple has dropped ear phone and charger  adapter from pack. Charger adapter are required for first time users. Atleast there should be an option to.Whatsup and FB should be part of started apps now.It's too early to comment on newer model, but nothing much changes as far as UI is concerned it still same icons which were ther for iphone 5. Doesn't feel you are bpught phone 4 years ago."
Apple iPhone 12 (128GB) - Blue,Another Amazing phone from Apple,5.0,"The media could not be loaded.
                




   Another Amazing phone from Apple.Better performance, nice battery, amazing camera.Just one concern, apple should have given adopter too."
Apple iPhone 12 (128GB) - Blue,Most awaited iPhone !!,5.0,"Firstly it’s thin, weight is reduced. Apple changed the display to Super Retina edge-to-edge OLED now. It features Ceramic Shield to protect from hardest falls and drops. You are definitely going to love the edges this time. A good option to upgrade from previous models."
Apple iPhone 12 (128GB) - Blue,Simple delivered used phone,1.0,It’s used phone delivered to me
Apple iPhone 12 (128GB) - Blue,👌,5.0,Great smartphone. but funny thing is that it doesn’t support airtel in my phone. Maybe they need a software update or should look into this issue.
Apple iPhone 12 (128GB) - Blue,Wow Great Smartphone,5.0,I was using IPhone XR since 2019 and now upgraded to IPhone 12. The serial number showing on the box and in the mobile settings is same. It is genuine and made in my beloved country Great India.
Apple iPhone 12 (128GB) - Blue,Great Product,5.0,"Authentic product delivered, superb phone."
Apple iPhone 12 (128GB) - Blue,Charging cable burnt while charging,1.0,Cable got burnt while charging. Very dissapointed with apple. Never expected such product issue.
Apple iPhone 12 (128GB) - Blue,Exchange old phone,1.0,"Those who want to exchange there old phone s , for their information they will deny exchange for trivial reasons and ask money in lieu of"
Apple iPhone 12 (128GB) - Blue,Apple iPhone 12 as Excellent,5.0,I love it thank you for timely delivery Amazon
Apple iPhone 12 (128GB) - Blue,Best Premium Smartphone in all aspects,5.0,"Looks premium on hand, Fastest mobile on the planet right now and definitely worthy.Battery life is good compared to other flagship mobiles.Camera is outstanding, apple always does the same with iPhone series.Always in love with apple products still love continues😍😍😍😍"
Apple iPhone 12 (128GB) - Blue,Best iPhone ever!!,5.0,"Iphone 12 is the best phone in terms of performance, quality,camera,design...the iphone 12 is the best in segment with a beautiful design,,white colour with glass back is very attractive. portrait shots,night photography are brilliant, battery backup is little bit low but its ok... finally this iPhone is the best ever iPhone with oled display and the design is very very attractive..loved it😍"
Apple iPhone 12 (128GB) - Blue,iPhone awesome 12,5.0,"Everybody knows how good and different an iPhone experience is. This one is just perfect, perfect size, cool color, fancy camera, and super awesome processing chip.The 5 star is also for the smooth service that Amazon offered. Even at the time of peak pandemic, they managed to deliver this within 5 days to one of the remote location in Northern India. Thank you!!"
Apple iPhone 12 (128GB) - Blue,Loved it,5.0,"Have been using it for more than 10 days & quite satisfied. Battery life is good. Will drain fast only if you play games like COD ,PUBG . As this game are high power consuming . Other wise it works fine. I would say this one is best for videographers and photographers. Iphone brings best out of u if u are any kind of creator"
Apple iPhone 12 (128GB) - Blue,"Genuine Apple product, superfast delivery",5.0,"Same day delivery from Amazon, really fast.Switching from Android to iOs, it's a different experience altogetherSceptical about ordering online, but Amazon has not disappointed."
Apple iPhone 12 (128GB) - Blue,High quality video recording better than a handicam,5.0,"In an era when mobile handset is a must in everyday life, there cannot be anything better than an APPLE IPHONE.  It is always far far ahead of rest of the android phones.  No other phone can match it in terms of its superior quality, features, elegant look and finishing in general and in particular its use as a video camera."
Apple iPhone 12 (128GB) - Blue,Apple rules!,5.0,Great upgrade over iPhone 11.Better camera better screen and far better ergonomics.Amazing price offered on Amazon unmatched by any other seller.Great buy!
Apple iPhone 12 (128GB) - Blue,Unable to activate phone,1.0,"Inspite of online support from apple website, unable to activate phone."
Apple iPhone 12 (128GB) - Blue,Amazing All-rounder,5.0,"You can get good phones for cheaper. You can also get phones with certain features that you don’t get here. But if you are looking for the most well rounded phone that ticks all the right boxes with sheer simplicity, this is for you."
Apple iPhone 12 (128GB) - Blue,IPHONE 12 Clicking good pictures,5.0,"have recently purchased an iPhone 12 here's how you can click some stunning looking night shotsClicking good pictures at night required professional-grade cameras earlier, but now people can click some really good photos using just their smartphones. And this goes one step further with the new Apple iPhone 12 series."
Apple iPhone 12 (128GB) - Blue,Old versions of iPhone have been better than this,1.0,"Got a defective product, only after the return period its in the service center. SIM stopped recognizing and is in for repair."
Apple iPhone 12 (128GB) - Blue,The iphone is getting over heated real fast. Plus the battery is also draining out fast.,1.0,"The iphone is getting over heated real fast and far too frequently. This has been happening since the last 15 days, just 25 days after i bot it on 16jan22. This is not only unqumacceoatable keeping in mind Amazon's standards but also dangerous from health hazard point of view. Please change this product immediately."
Apple iPhone 12 (128GB) - Blue,The best 😊,5.0,Apple always AppelScreen quality and face unlock excellent
Apple iPhone 12 (128GB) - Blue,Gaming Beast,5.0,"From 90% Battery to 20% BatteryBGMI/PUBG MOBILE - 2hr 35Mins(Almost 70% Drain)-Battery is 2810mah but it will last longer than iphone 11 because of its A14 Bionic chip.If you're buying it for Gaming Purpose then go for it, There's no better option then this iphone 12 in the price range of 80K."
Apple iPhone 12 (128GB) - Blue,Overrated,2.0,Honestly if it's not for that maverick Steve.... High on hype. Android and Samsung are a zillion times better.
Apple iPhone 12 (128GB) - Blue,BAD PACKAGING!!  BUT LUCKILY THE PHONE CAME ALRIGHT,5.0,"The product works as advertised,  delivered in 4 days every thing is a s expected but the package that the phone was in was very risky,  no sponge of soft stuffing just one small cartoon which was all squished but luckily nothing happened to the phone"
Apple iPhone 12 (128GB) - Blue,Very good product .,4.0,Battery life is too short. Can't watch videos for too long. Or can't make videos for too long. Charge gets decreased very fast and also gets heated. Apart from this other aspects are excellent.
Apple iPhone 12 (128GB) - Blue,"Awesome phone in terms of battery, build, camera quality and yes, the colour :)",5.0,"Loved it absolutely , I mean apple is making the phone smoother and improving the build and camera quality so it’s better than the previous version. Other than that, I can not see any major changes but then that’s how apple has been :)"
Apple iPhone 12 (128GB) - Blue,True Beauty.♥️💟♥️,5.0,"Once an iphone lover, always an iphone lover.The phone is great with smooth user interface, suits basic needs and has a great camera quality."
Apple iPhone 12 (128GB) - Blue,A Perfect apple device…,5.0,It just feels so premium to hold in our hands…screen quality and camera is more than enough…battery life is above average it can last a day with moderate usage…ios user experience is just awesome…its so fast and secure…overall it’s value for money at this 60k price range
Apple iPhone 12 (128GB) - Blue,Not the Apple I want to bite,3.0,"Apple is loosing its grip as a premium product. Now it slows down, hangs often, reboots and irritate. It’s slowly becoming just a symbol rather than an actual smart phone."
Apple iPhone 12 (128GB) - Blue,I Phone 12- 128 GB review,5.0,"Thanks Amazon, I have received my I Phone 12-128GB in 1 day. I was little worried to buy in online due to some fake news. But really its amazing experience. Totally genuine product and I Phone 12 is best experience like camera quality , touch screen and battery back compared to my previous 6S."
Apple iPhone 12 (128GB) - Blue,"Iphone hai bhyi , kya hi Rating de ise.😂😂",5.0,"Accha hai,Ek baar le kr dekho.😂"
Apple iPhone 12 (128GB) - Blue,iPhone 12,4.0,Average battery life only for iPhone for 1 day or below .Value for money is too expensive only but the quality is good comparing with the price .
Apple iPhone 12 (128GB) - Blue,Best iPhone to buy,5.0,"Moved from oneplus, this phone is perfect on hand with a smaller size. Battery backup has been great. After some minor tweaks, I get more than a day of back up. The camera is better than the one plus."
Apple iPhone 12 (128GB) - Blue,Charger is not good,1.0,Lightening charger not working. Always shows liquid detection
Apple iPhone 12 (128GB) - Blue,Fast iPhone fast everything,5.0,Best Buy value for money iPhone in this range
Apple iPhone 12 (128GB) - Blue,Apple should include a charging adapter as it is an expensive phone.,3.0,Apple should include a charging adapter as it is an expensive phone.Phone hardware is very good and looks premium feel.Camera is not good as compared to Samsung galaxy S series. Even not good as old Samsung S series like S10.
Apple iPhone 12 (128GB) - Blue,Never buy from amazon,1.0,The battery is very poor quality.  Phone is heating and battery is draining very fast. Apple customer care is not helping nor is amazon customer support. I strongly recommend never to buy it from Amazon. I doubt if the parts have been replaced during shipping. I suggest always buy from store.
Apple iPhone 12 (128GB) - Blue,A good all-rounder,4.0,"This is my first iPhone. Great performance, excellent standby battery drain. I mostly use it only for social media and occasional gaming and the phone lasts a bit more than one day for me. But the latest iOS 14.6 update has decreased the screen on time from 10-11 hours to 8-9 hours. Hoping Apple fixes this in the iOS 14.7 update."
Apple iPhone 12 (128GB) - Blue,Awesome product,5.0,"The media could not be loaded.
                




   There’s no issue with the phone except the storage as in my case the other system data has taken up most of the space i.e. approx 50gb of 128gb. I tried contacting apple care as well, and they asked me to restore the phone but didn’t worked for me."
Apple iPhone 12 (128GB) - Blue,New iPhone 12,5.0,The new Apple iPhone 12 is an amazing device. The device is beautiful and performance is great.
Apple iPhone 12 (128GB) - Blue,Best iPhone to buy  even in 2022,5.0,Anyone looking for an iPhone pretty within 65k  can give it a look.Sum up:  iPhone11 < iPhone12 >iPhone13(Pro and pro max versions aren’t considered)
Apple iPhone 12 (128GB) - Blue,Super Fast Delivery and Amazing,5.0,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.



   Iphone 12 is the phone you can trust on battery life, screen clarity, amazing camera. This phone look more beautiful in the blue. I strongly recommend to buy it"
Apple iPhone 12 (128GB) - Blue,Bad battry,1.0,Battry is very poor i was using 11pro and now its look like I have  wasted my money on 12
Apple iPhone 12 (128GB) - Blue,"Not sure about the phone, I need to take it to Apple showroom and check",2.0,"For some reason the phone is going blank suddenly, while using WhatsApp and other apps"
Apple iPhone 12 (128GB) - Blue,Best mobile…,5.0,"The media could not be loaded.
                




   Best of best colour with adorable design"
Apple iPhone 12 (128GB) - Blue,My phone Iphone,5.0,Iphone is iphone and the buying experience was also goodDelivery on timeWell packed and feels good when u use the phone daily and gives all reason a worth to buy
Apple iPhone 12 (128GB) - Blue,Butter smooth performance,5.0,Perfect phone for gaming multiple taskBut overpricedOverall good phonePerformance 10/10Battery 8/10Camera 8/10 front camera disappointment  overall good cameraGaming10/10Screen 10/10Heating common
Apple iPhone 12 (128GB) - Blue,flagship phone,5.0,Best battery backup in all iPhone models. No lag. Nice face recognition in dark places too. Happy with this phone. Decent deal from Amazon.
Apple iPhone 12 (128GB) - Blue,"Iphone 6 to Iphone 12, Wauhhhhhhhhh",5.0,What an upgrade for me from my almost 6 year old Iphone 6 to Iphone 12. Worth every penny. Bought the 128GB blue here on Amazon and got delivery in just 3 days. Perfect phone for my needs and feels solid when holding it on hand. The display and feel - So much satisfied with Iphone 12VERY VERY HAPPY.
Apple iPhone 12 (128GB) - Blue,AWESOME,5.0,"One word AWESOME, camera 📷 the beast, captures each and every detail, portrait decent and clear, performance 5/5 fast and fantastic, battery one day, Display crystal clear 5/5."
Apple iPhone 12 (128GB) - Blue,As expected,4.0,"iphone 12 lineup has heating issues and if you have 6+ hours of screen on time, the battery will hardly last a day. Rest everything is on point, as an iphone should be. Also there are noticeable bugs too in ios 14."
Apple iPhone 12 (128GB) - Blue,Very good mobile,4.0,Thank you amazon for giving good quality of iPhone 12 green colour. This review after one month very nice condition good battery backup also
Apple iPhone 12 (128GB) - Blue,Waste,1.0,Waste
Apple iPhone 12 (128GB) - Blue,Best in gaming and camera quality,5.0,"Best camera quality,screen resolution superb,battery performance for me like i also play highly graphics games (best in class).premium looks great performance,what else we want ✌🏼"
Apple iPhone 12 (128GB) - Blue,Great Phone,5.0,Upgraded to iPhone 12 and guess what? Not at all disappointed.. Apple has done a great job and iPhone 12 has everything you need.Go for it without a doubt..
Apple iPhone 12 (128GB) - Blue,Treat to use iPhone,5.0,Perfect product to use without any glitch
Apple iPhone 12 (128GB) - Blue,Face id not work,1.0,Dislike.face I'd not work
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Iphone is always best option and no matter what is cost but it will give 100% satisfaction.
Apple iPhone 12 (128GB) - Blue,"If you don't have an iPhone, u don't have an iPhone",3.0,"Just reached today. So far so gud. Fast snappy and it's so lightweight, and the camera by God how can they manage to fit in such a Power ful camera sensor inside the phone, seriously an engineering marvel."
Apple iPhone 12 (128GB) - Blue,Phone already use,1.0,My phone already used
Apple iPhone 12 (128GB) - Blue,I phone 12 product red 128 GB review,5.0,"Well I must say this product red color looks very trendy. I'm impressed with the battery life of the phone. As you know it doesn't come up with charger, you do need to buy separate one. Still I think its value for money"
Apple iPhone 12 (128GB) - Blue,Good buy !!,5.0,Great device. Amazing Cameras. Battery is good for a day. I don’t play games so I’m not sure about it.
Apple iPhone 12 (128GB) - Blue,Love it,5.0,"I love my iPhone 12Battery superb it will last for whole dayScreen Oled rocksUpgrading from 7 n it’s worth waiting.It will be better If Mrp is little lower 😉 like 70,000"
Apple iPhone 12 (128GB) - Blue,Nice overall except few things,5.0,Nice. Recommended. Go ahead and buy.Prons- 90 Hz refreshing rate is missing. No audio call recording and only 3 days call history
Apple iPhone 12 (128GB) - Blue,"Product is good, Packing was not good!",5.0,"Product is so far good! If you are old iPhone user then it’s not much difference.But the packaging is too bad, charger box was crushed which was kept along with iPhone box. Paying this much money and they are not providing good packaging for fragile items!"
Apple iPhone 12 (128GB) - Blue,Great iPhone,5.0,"Great iPhone, would have preferred it with at least 10k less but it’s iPhone what can you do? They will ask for premium price for their products but at least they provide you fantastic software support for long time"
Apple iPhone 12 (128GB) - Blue,Afterall it's iPhone.,5.0,"Good phone, but I still like Android."
Apple iPhone 12 (128GB) - Blue,Overall Good,4.0,Overall it’s good. But I have chosen the green color it is not that much expected as shown in the picture. It’s very light green which is nearly equivalent to white. Other than color everything is fine. Thankyou Amazon for such a speedy delivery!
Apple iPhone 12 (128GB) - Blue,Lovely product,5.0,"As usual, apple products are upto the mark. Extremely efficient delivery by Amazon...keeo it up guys"
Apple iPhone 12 (128GB) - Blue,Didn’t expect it to be that good,5.0,"As an android user for last 10 years, I was worried about the iOS ecosystem but this iPhone changed my mind, I just love it, never going back to android"
Apple iPhone 12 (128GB) - Blue,Nice I phone,5.0,Good Cell PhoneWorks very wellSmooth excellent WorkingExcellent CameraExcellent face recognitionLight weightBattery is ok okDelivered on time
Apple iPhone 12 (128GB) - Blue,Magnificent 👍,5.0,MasterpieceBought for 61K after applicable offers
Apple iPhone 12 (128GB) - Blue,Great,5.0,"Compact phone with great display,good battery life,fast charging,good camera.Overall paisa wasool phone"
Apple iPhone 12 (128GB) - Blue,All rounder awesome n expensive beauty...,5.0,"I love my iphone 12 so very much. Excellent display, battery life and camera and a14 processor chip is outstanding. Only one demerit and that is the cost of the phone. It's very expensive. Cheers..."
Apple iPhone 12 (128GB) - Blue,A phone beyound words...,5.0,Nothing much to say about an iPhone 12. Its brilliant and my all-time favorite.
Apple iPhone 12 (128GB) - Blue,Great phone,5.0,"Impeccable phone from apple, upgraded from iPhone 7. Battery could have been a little longer though"
Apple iPhone 12 (128GB) - Blue,Good Quality Product,5.0,"After three months, the phone is performing well. There have been no problems. All the features are working well."
Apple iPhone 12 (128GB) - Blue,Bahoot sahi hai,5.0,2 saal ki pocket money se liya hai phone. Bura kuch ho hi nhi sakta hai. 😀😀😀
Apple iPhone 12 (128GB) - Blue,Mind blowing Apple I phone 12,5.0,It is my first Apple Phone and simply I am loving it from the moment I have it on my hand. The picture quality on screen is so cool that it is very soothing experience to my eyes. Perfect buy for me.
Apple iPhone 12 (128GB) - Blue,Truly Apple!,5.0,First of all the look and feel of this phone is absolutely amazing...this is such a welcoming change after using an android phone for about 18 months...although a higher refresh would have been nicer but with this gorgeous screen you don’t really miss it...all in all a great phone !!
Apple iPhone 12 (128GB) - Blue,Apple IPhone 12 White….. which is actually light gold.,5.0,I just bought the 128gb variant and it is not white but gold…. I just love the white color….. performance is unbeatable and laser fast. If you want to buy just go for it. Don’t over think because there is no match of this beast. Now I am all set for next 3 years. 🤩😇
Apple iPhone 12 (128GB) - Blue,Well it’s a pointless upgrade. The Bluetooth dose not work.. it’s keeps dropping on every call..,1.0,Well it’s a pointless upgrade. The Bluetooth dose not work.. it’s keeps dropping on every call.. would suggest not to by apple anymore as they are just using their name. Honestly this is 7th iPhone and I guess it’s only gotten worse.. don’t get carried away..
Apple iPhone 12 (128GB) - Blue,♥️,5.0,The only point I would like to highlight is the battery back up which is very good in this phone compared to last models !
Apple iPhone 12 (128GB) - Blue,Great phone,4.0,"If you love photography just go for it, battery is average but overall a good phone and mah god the design 😍😍"
Apple iPhone 12 (128GB) - Blue,Nice,5.0,Good phone
Apple iPhone 12 (128GB) - Blue,Awesome Phone,5.0,The best iPhone I’ve ever used. Lighter and better battery when compared to iPhone 11. Incredible display and camera.
Apple iPhone 12 (128GB) - Blue,Best iphone ever by Apple Inc.,5.0,"The media could not be loaded.
                




   Original iPhone 12, assembled in India. With good face recognition capabilities and good battery 🔋 life."
Apple iPhone 12 (128GB) - Blue,Great Buy,5.0,"Bought it during discount sale… so was worried about product. But got absolutely new one, so well packaged. And of course, nothing more to say about an iPhone 😁"
Apple iPhone 12 (128GB) - Blue,Great phone,5.0,Great phone. The battery improves after a few cycles
Apple iPhone 12 (128GB) - Blue,hehehehe,5.0,"got it on my birthday, Thanks Jejus :D"
Apple iPhone 12 (128GB) - Blue,Not happy with the price,5.0,"Phone is great but i would like to raise one concerns to seller, i order the phone got the defective piece and the day i got the replacement phone the price of the phone were reduced by 3000 rs.I feeling cheated. Can the seller help me in returning the money?"
Apple iPhone 12 (128GB) - Blue,Security and Privacy of your data,5.0,"Apple did an amazing job of letting you decide to share your search or app usage data to third parties. And it notifies you if any app is using location or microphone etc., in the background. Amazed by this phone it's extremely fast and smooth,  totally worth the money."
Apple iPhone 12 (128GB) - Blue,Good camera and video was wonderful,5.0,"Hey guys,Its my honest review aftr 1 month use really awesome product thanks to amazon for wonderful product and worthy,I was too scared to purchase this kind of high rate mobile on online bt thank now am feeling trustworthy"
Apple iPhone 12 (128GB) - Blue,Good,5.0,"Product is genuine, appario is best retailer.prime delvry ,received before due date.all packing etc is well."
Apple iPhone 12 (128GB) - Blue,Phone heats,2.0,The phone heats very much when in use and also when charging. Got replaced one time but still the same problem happened
Apple iPhone 12 (128GB) - Blue,Bad camera,3.0,"I am using oneplus 7 pro , bought this as secondary ph... camera is just pathetic... not worthy. Got a scratchy product which hanged too had to replace  still not happy. Oneplus is just the best. Period."
Apple iPhone 12 (128GB) - Blue,Not Good mobile,3.0,Sound quality Excellent battery life excellent.pathetic picture quality not good mobile videos watching picture very bad camera picture is not good colours not accurate
Apple iPhone 12 (128GB) - Blue,Nice product.,4.0,Hood product but finger print sensor is missing that is huge mistake by apple.
Apple iPhone 12 (128GB) - Blue,Awesome device!!!!,5.0,As usual a fabulous product of Apple and it just performs well and mind blowing. It is so smooth an best part is it is very light compare to previous models. Design wise awesome and it fits perfectly in hand. Camera is superb as always. Great and fast performance.  I am loving it. Go for it😄😄
Apple iPhone 12 (128GB) - Blue,Liked the product met the expectations,5.0,Like color photography with the camera are good.value for money
Apple iPhone 12 (128GB) - Blue,Very disappointed about finger prints 🥺,3.0,My first iPhone..... I m not satisfied with 12
Apple iPhone 12 (128GB) - Blue,Beast!,4.0,"This phone is. A beast. I recently bought this transferred from my old iPhone 7. The battery, XDR screen and the camera make for an amazing upgrade!!"
Apple iPhone 12 (128GB) - Blue,Best best deal,5.0,The phone is awesome and the deal is simply superb. Loving it
Apple iPhone 12 (128GB) - Blue,Display panel is not robust,1.0,"Display panel is very thin and low quality ,not robust as you compared to one plus display panel"
Apple iPhone 12 (128GB) - Blue,Supeeerb,5.0,Have been using since 15 days its different experience altogether as shifted from android to  ios. Battery life is superb 8 to 9 hrs of screen on time. Just go for it.
Apple iPhone 12 (128GB) - Blue,ios isn’t better than android,5.0,"The media could not be loaded.
                




   ios is ver very different and limited to an certain extent.heavy android users gonna regret about so many things."
Apple iPhone 12 (128GB) - Blue,Face ID doesn't work,1.0,Face ID doesn't work and Amazon is not ready to exchange the device.
Apple iPhone 12 (128GB) - Blue,Beast in multitasking,5.0,Firstly i would like to thank Amazon for a safer and faster delivery.Red looks so awesome
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,"iPhone 12 is smooth as a silk and the performance is rock solid, after coming from Android I think this is the best decision I have taken."
Apple iPhone 12 (128GB) - Blue,iPhone 12👍👍👍,5.0,Excellent delivery by Amazon ! Just in 1 day iPhone 12 reached to me. Seriously undoubtedly excellent performance in every aspect like Screen Quality / Camera Performance / Built Quality / Battery Performance 👍👌✌️Go for it blindly if u hv this budget 75k !
Apple iPhone 12 (128GB) - Blue,Very powerful device but battery life sucks,3.0,If you're someone who is a heavy user then it sucks. Even for a new device you have to charge it twice a day. Camera is pretty good. Considering the current pandemic and face mask situation. Hoping apple would come up with a fingerprint authentication for the upcoming models
Apple iPhone 12 (128GB) - Blue,Awesome Apple,5.0,This iPhone is awesome in all dimensions :) Go for it
Apple iPhone 12 (128GB) - Blue,"Excellent camera, performance and quality",5.0,"Been using apple for the past 10 years. Quality top Notch.Best camera u shall ever have on an mobile phone.I am giving five stars for the product, amazon delivery. Completely satisfied with the product.Worth every penny u spend"
Apple iPhone 12 (128GB) - Blue,Best Best Best,5.0,"The media could not be loaded.
                




   Thankyou Amazon❤️❤️❤️❤️❤️Such a beautiful phone it is.I'm in love with this blue colourLove you🥺"
Apple iPhone 12 (128GB) - Blue,Good Phone,5.0,Good upgrade for me... Works charm
Apple iPhone 12 (128GB) - Blue,Global or India variant to check after you buy,1.0,Apple Store was not working in your area was the error coming out also screen gap issue to be checked by every user who buys this series
Apple iPhone 12 (128GB) - Blue,Best buying experience,5.0,"There's enough written about the iPhone already, what I liked was the user experience of buying from Amazon rather than from a store."
Apple iPhone 12 (128GB) - Blue,Waste of money,1.0,"Battery drain fast, heating problem and camera quility is bad , network issue and most important return option is not available and amazon support is bad. Dont waste you hard earn money on this product ."
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Have been using for two months awesome device
Apple iPhone 12 (128GB) - Blue,Reliable & smooth phone 🙂,4.0,"Very good and reliable phoneCamera is good , smooth and battery is okOverall a good and user friendly phone."
Apple iPhone 12 (128GB) - Blue,Battery problem within 2 weeks of buying,1.0,Got a battery problem and an alert from Apple itself that it cannot verify if the battery is genuine. Did not expect this within 2 weeks of buying.
Apple iPhone 12 (128GB) - Blue,I love apple brand only..,5.0,Vera lavel eruku friends...
Apple iPhone 12 (128GB) - Blue,Superb,5.0,Superbbb phone.First time I am using I phone feeling better experience with I phone 12.if u will use i phone 12 then u never buy stupid oppo Vivo like android phone
Apple iPhone 12 (128GB) - Blue,Really Amazing  Phone,5.0,"This is my first iPhone, before it I used One Plus 7T. Believe me iPhone 12 is just amazing device. Everything is perfect, no complaints for anything. Display, design, camera, battery all are amazing. Im really happy for my iPhone 12. Superb Phone 👌🏼👌🏼👌🏼😍😍😍"
Apple iPhone 12 (128GB) - Blue,"Ringtone sound decreases after 2,3 seconds. Is it normal?",5.0,"Product is good. And in the phone when you get call the ringtone sound initially very high after 2,3 seconds the ringtone sound will decreases in my phone, is this normal in iPhone 12 or my phone is fault piece. Please anybody clarify my doubt. Thanks in advance"
Apple iPhone 12 (128GB) - Blue,Excellent and my dream phone.,5.0,Face detection is marvellous and very fast. Nothing to say about iPhone. It is the best.
Apple iPhone 12 (128GB) - Blue,I am happy with my new iphone,5.0,"iPhone 12 is really versatile mobile phone, for my business and social media, scanning and nice in size."
Apple iPhone 12 (128GB) - Blue,Best iPhone,5.0,Awesome photo and video quality.Performance is the top notch.as usual awesome iOS.
Apple iPhone 12 (128GB) - Blue,Very good experience,5.0,"Phone is an all-rounder. It's a very good experience be it camera, speakers, display, battery. Coming from an android device, iOS feels more stable and fluid. Some issues are there with the software but they can be ignored."
Apple iPhone 12 (128GB) - Blue,Very good purchase!,5.0,Latest technology adds to the look and functionality! Amazed by the speed and performance!
Apple iPhone 12 (128GB) - Blue,Batter life,5.0,Battery life is 85%. The rest are good as new
Apple iPhone 12 (128GB) - Blue,Great phone,4.0,"Very good phone.I upgraded my mobile iPhone XR with iPhone 12.Very thin design and light weight ,compared to my old iPhone XR.Amazon is delivered this product early before the promised delivery date."
Apple iPhone 12 (128GB) - Blue,"Looks better in Black color instead of Blue, overall its fine and sturdy",4.0,"The device has fallen from me various times but thanks to the sturdiness, the device is fine till now. Camera is good but 64GB is not sufficient these days."
Apple iPhone 12 (128GB) - Blue,Best phone I ever had,5.0,"You don’t need to analyse and compare with any phone, If the budget suits you. You can buy it straight away."
Apple iPhone 12 (128GB) - Blue,Awesome 😊,4.0,Just Go For It🔥
Apple iPhone 12 (128GB) - Blue,Good phone but batter not so great,5.0,"Good phone, good display but lacks the battery"
Apple iPhone 12 (128GB) - Blue,Good buy and recommended,5.0,iPhone is always and iPHone. Very good CX and UX and trouble free usage. Camera this time is Super clear. Loving it !!
Apple iPhone 12 (128GB) - Blue,Good product,4.0,Only mobile that comes without a suitable charger.
Apple iPhone 12 (128GB) - Blue,Light weight fast processor but charger adaptor not there,4.0,wonderful 12 series light weight
Apple iPhone 12 (128GB) - Blue,Best Phone,5.0,Apple user will always love an upgrade and new user will be delighted.I am loving this upgrade.
Apple iPhone 12 (128GB) - Blue,Best Smartphone used till date,5.0,Haven’t used a smartphone this good. Would say just perfect for my need. Sometimes I feel likes touch is like butter. Battery works for me 2 days with dual sim usage.
Apple iPhone 12 (128GB) - Blue,Excellent performance,5.0,Everything about the phone can be described in a single word ‘awesome’.
Apple iPhone 12 (128GB) - Blue,Awesomeness is mainly in the build quality and camera performance,5.0,"First image on my new phone Clicked at 9:50 pm, just happy enough After switching from android after 3 years..,"
Apple iPhone 12 (128GB) - Blue,It hangs while typing message all the time. Worst experience!,1.0,It hangs like anything. While typing suddenly the keyboard will freeze. Not expected from Apple
Apple iPhone 12 (128GB) - Blue,Simply Superb,5.0,"Simply superb. Best iPhone till date. It is flawless, but yes, battery could have been improved."
Apple iPhone 12 (128GB) - Blue,Just for a status symbol,4.0,Size is small ... Face ID lock is gud. Rest same as earlier models
Apple iPhone 12 (128GB) - Blue,Mind blowing purchase.,5.0,Product is original and there are no scratches or dent on the body. Perfect loved it.
Apple iPhone 12 (128GB) - Blue,A little disappointed about battery life else everything is awesome.,4.0,All features and speed of the apps are amazing on iPhone just a little more battery life could make the user happier.
Apple iPhone 12 (128GB) - Blue,Super fast delivery by Amazon perfect phone camera is better than iPhone 11,5.0,Super fast delivery by Amazon perfect phone camera is better than iPhone 11
Apple iPhone 12 (128GB) - Blue,Awesome product,5.0,"As expected it’s Apple. Best in class , design and User experience. This is my 3rd Apple . All of them are just perfect !"
Apple iPhone 12 (128GB) - Blue,"This is a defective piece, battery is not charging beyond 80%",1.0,Battery is not charging beyond 80%
